project_id,Type,Unit,StartPrice,HighPrice,PricePerArea,Province,project_status,BuiltDate
9264,คอนโดมิเนียม,1180,999000,,32225.81,นนทบุรี,A,2017-12-06T10:18:53.740Z
4545,คอนโดมิเนียม,472,999000,,41625,ปทุมธานี,A,2014-01-15T09:29:17.120Z
3015,ทาวน์โฮม,,999000,,,สมุทรปราการ,U,2011-08-16T18:06:05.343Z
4916,คอนโดมิเนียม,336,999000,,35678.57,สมุทรสาคร,A,2014-04-24T09:46:31.627Z
8880,ทาวน์โฮม,143,999000,1890000,,สมุทรสาคร,A,2017-08-16T10:40:20.777Z
5174,คอนโดมิเนียม,4000,999900,,35710.71,กรุงเทพมหานคร,A,2014-11-17T16:03:47.260Z
5448,คอนโดมิเนียม,1932,999900,,35710.71,กรุงเทพมหานคร,A,2015-04-07T13:29:22.483Z
5968,คอนโดมิเนียม,,999900,,,กรุงเทพมหานคร,A,2015-11-10T13:33:25.323Z
7986,คอนโดมิเนียม,378,999990,2195000,39999.6,กรุงเทพมหานคร,A,2016-11-21T15:48:49.367Z
2088,คอนโดมิเนียม,610,1000000,,,กรุงเทพมหานคร,U,2011-05-04T15:47:53.153Z
2573,คอนโดมิเนียม,,1000000,,,กรุงเทพมหานคร,U,2011-05-12T11:29:43.107Z
3104,คอนโดมิเนียม,530,1000000,5480000,,กรุงเทพมหานคร,U,2012-01-13T17:33:53.280Z
3465,คอนโดมิเนียม,181,1000000,,,กรุงเทพมหานคร,U,2012-07-13T17:39:41.247Z
3905,คอนโดมิเนียม,,1000000,,,กรุงเทพมหานคร,U,2013-06-28T16:42:27.973Z
3790,บ้านเดี่ยว,161,1000000,,,กรุงเทพมหานคร,A,2013-05-10T09:45:16.573Z
4370,คอนโดมิเนียม,1705,1000000,,31746.03,กรุงเทพมหานคร,A,2013-11-13T14:40:46.523Z
3267,,959,1000000,,,กรุงเทพมหานคร,U,2012-03-12T17:29:37.993Z
4702,คอนโดมิเนียม,112,1000000,,,กรุงเทพมหานคร,A,2014-01-31T15:02:02.357Z
4879,คอนโดมิเนียม,882,1000000,,29850.75,กรุงเทพมหานคร,A,2014-03-27T16:19:51.707Z
6489,คอนโดมิเนียม,446,1000000,,33898.31,กรุงเทพมหานคร,A,2016-07-01T11:10:28.703Z
6580,คอนโดมิเนียม,1288,1000000,,,กรุงเทพมหานคร,U,2016-09-07T14:55:26.590Z
6504,คอนโดมิเนียม,1664,1000000,,34482.76,กรุงเทพมหานคร,A,2016-07-07T15:46:04.907Z
8855,คอนโดมิเนียม,239,1000000,,,กรุงเทพมหานคร,U,2017-08-09T09:40:05.607Z
9488,คอนโดมิเนียม,340,1000000,,,กรุงเทพมหานคร,U,2018-02-20T10:35:46.870Z
9615,คอนโดมิเนียม,1093,1000000,,,กรุงเทพมหานคร,U,2018-03-16T14:12:32.327Z
5226,ทาวน์โฮม,,1000000,,,ขอนแก่น,A,2014-12-02T14:28:50.390Z
5739,ทาวน์โฮม,,1000000,,,ขอนแก่น,A,2015-10-06T17:29:19.770Z
6782,คอนโดมิเนียม,79,1000000,,35714.29,ขอนแก่น,A,2016-09-26T17:12:35.940Z
8988,คอนโดมิเนียม,78,1000000,,29620.85,ขอนแก่น,A,2017-09-13T10:32:55.610Z
3889,คอนโดมิเนียม,145,1000000,,,ชลบุรี,U,2013-06-27T13:53:04.637Z
4521,คอนโดมิเนียม,240,1000000,,,ชลบุรี,A,2014-01-06T14:59:28.063Z
4522,คอนโดมิเนียม,590,1000000,,37735.85,ชลบุรี,A,2014-01-06T15:32:57.180Z
5723,ทาวน์โฮม,,1000000,,,ชลบุรี,A,2015-10-05T14:20:29.823Z
5735,ทาวน์โฮม,,1000000,,,ชลบุรี,A,2015-10-06T09:42:50.500Z
6882,บ้านแฝด,,1000000,,,ชลบุรี,A,2016-09-30T14:15:46.573Z
6941,คอนโดมิเนียม,63,1000000,,35435.86,ชลบุรี,A,2016-10-04T10:34:12.070Z
6996,คอนโดมิเนียม,189,1000000,,,ชลบุรี,A,2016-10-05T14:44:16.017Z
7115,ทาวน์โฮม,,1000000,3700000,,ชลบุรี,A,2016-10-10T15:15:43.567Z
6990,ทาวน์โฮม,,1000000,3590000,,ชลบุรี,A,2016-10-05T13:27:29.307Z
7375,คอนโดมิเนียม,54,1000000,,,ชลบุรี,A,2016-10-19T15:28:39.243Z
8069,ทาวน์โฮม,,1000000,,,ชลบุรี,A,2016-11-25T14:59:47.227Z
8454,ทาวน์โฮม,,1000000,,,ชลบุรี,A,2017-03-22T08:58:36.597Z
8275,ทาวน์โฮม,,1000000,,,ชลบุรี,A,2017-01-30T16:20:37.753Z
8899,ทาวน์โฮม,138,1000000,,,ชลบุรี,A,2017-08-23T17:21:40.983Z
9401,บ้านเดี่ยว,,1000000,3000000,,ชลบุรี,A,2018-01-24T09:12:31.900Z
3407,บ้านเดี่ยว,,1000000,,,เชียงใหม่,U,2012-06-16T14:15:15.307Z
3394,บ้านเดี่ยว,,1000000,,,เชียงใหม่,U,2012-06-15T14:11:08.020Z
3567,คอนโดมิเนียม,734,1000000,,30303.03,เชียงใหม่,A,2012-10-10T11:25:32.767Z
3904,คอนโดมิเนียม,54,1000000,,,เชียงใหม่,U,2013-06-28T13:46:28.643Z
4737,คอนโดมิเนียม,,1000000,1000000,,เชียงใหม่,U,2014-02-12T15:21:04.777Z
5225,คอนโดมิเนียม,734,1000000,,30303.03,เชียงใหม่,A,2014-12-01T16:43:50.200Z
5409,ทาวน์โฮม,6,1000000,,,เชียงใหม่,U,2015-03-18T13:46:26.970Z
5957,คอนโดมิเนียม,54,1000000,,21017.23,เชียงใหม่,A,2015-11-06T16:51:50.217Z
8614,ทาวน์โฮม,,1000000,,,ตรัง,A,2017-05-02T11:22:00.757Z
6244,ทาวน์โฮม,,1000000,,,นครศรีธรรมราช,A,2015-12-25T14:48:35.233Z
7878,บ้านเดี่ยว,419,1000000,,,นครศรีธรรมราช,A,2016-11-14T10:53:28.083Z
1988,คอนโดมิเนียม,180,1000000,,,นนทบุรี,U,2011-03-09T09:39:36.940Z
4151,คอนโดมิเนียม,733,1000000,,30303.03,นนทบุรี,A,2013-09-09T13:39:42.923Z
4859,คอนโดมิเนียม,412,1000000,,29850.75,นนทบุรี,A,2014-03-19T15:07:39.820Z
5080,ทาวน์โฮม,,1000000,,,นนทบุรี,A,2014-09-05T09:38:05.960Z
5150,คอนโดมิเนียม,1054,1000000,,33333.33,นนทบุรี,A,2014-11-04T10:00:27.267Z
5415,คอนโดมิเนียม,752,1000000,,29850.75,นนทบุรี,A,2015-03-19T10:48:54.497Z
5721,คอนโดมิเนียม,422,1000000,,31250,นนทบุรี,A,2015-10-05T13:58:48.783Z
8279,ทาวน์โฮม,266,1000000,,,นนทบุรี,A,2017-01-31T09:54:43.930Z
8274,ทาวน์โฮม,250,1000000,,,นนทบุรี,A,2017-01-30T15:34:31.857Z
2754,บ้านแฝด,,1000000,,,ปทุมธานี,U,2011-05-16T17:08:59.577Z
4164,ทาวน์โฮม,,1000000,,,ปทุมธานี,A,2013-09-13T14:02:35.853Z
4738,คอนโดมิเนียม,288,1000000,1030000,,ปทุมธานี,U,2014-02-12T15:53:28.610Z
4652,ทาวน์โฮม,299,1000000,,,ปทุมธานี,A,2014-01-23T16:33:42.953Z
5598,ทาวน์โฮม,,1000000,,,ปทุมธานี,A,2015-07-10T09:43:56.563Z
9198,ทาวน์โฮม,,1000000,3990000,,ปทุมธานี,A,2017-11-16T13:48:18.930Z
8523,บ้านแฝด,,1000000,,,ปทุมธานี,A,2017-04-07T15:48:36.153Z
6074,บ้านเดี่ยว,,1000000,,,พะเยา,A,2015-11-24T16:21:07.643Z
1956,คอนโดมิเนียม,518,1000000,,34482.76,ภูเก็ต,A,2010-12-09T16:29:58.400Z
4208,คอนโดมิเนียม,322,1000000,,28571.43,ภูเก็ต,A,2013-10-08T09:36:22.480Z
3906,คอนโดมิเนียม,504,1000000,,31250,ภูเก็ต,A,2013-06-28T16:51:57.120Z
6056,คอนโดมิเนียม,406,1000000,,34482.76,ภูเก็ต,A,2015-11-23T09:13:54.937Z
7326,คอนโดมิเนียม,556,1000000,,33829.5,ภูเก็ต,A,2016-10-18T11:50:28.917Z
5799,ทาวน์โฮม,51,1000000,,,ระยอง,A,2015-10-15T14:00:39.253Z
614,คอนโดมิเนียม,,1000000,,333333.33,สงขลา,U,2009-06-06T00:00:00.000Z
3753,คอนโดมิเนียม,,1000000,,,สงขลา,U,2013-03-29T17:14:53.577Z
5425,คอนโดมิเนียม,618,1000000,,,สงขลา,A,2015-03-23T16:31:57.273Z
2499,ทาวน์โฮม,,1000000,,,สมุทรปราการ,U,2011-05-12T10:38:27.590Z
2727,บ้านเดี่ยว,,1000000,,,สมุทรปราการ,U,2011-05-16T17:08:59.577Z
2979,คอนโดมิเนียม,143,1000000,,37037.04,สมุทรปราการ,A,2011-06-29T17:06:10.780Z
8955,ทาวน์โฮม,400,1000000,,,สมุทรปราการ,A,2017-09-04T11:19:22.103Z
4979,ทาวน์โฮม,,1000000,,,สมุทรสาคร,A,2014-05-30T15:41:35.483Z
8277,ทาวน์โฮม,,1000000,,,สมุทรสาคร,A,2017-01-31T08:52:57.567Z
8260,บ้านเดี่ยว,,1000000,,,สุราษฎร์ธานี,A,2017-01-30T08:46:19.067Z
8535,ทาวน์โฮม,44,1000000,,,สุราษฎร์ธานี,A,2017-04-12T11:39:32.120Z
8522,ทาวน์โฮม,28,1000000,,,สุราษฎร์ธานี,A,2017-04-07T15:44:22.640Z
6793,ทาวน์โฮม,,1000000,,,อำนาจเจริญ,A,2016-09-27T13:16:33.693Z
9155,ทาวน์โฮม,,1000001,,,สมุทรปราการ,A,2017-11-06T11:33:05.450Z
2616,คอนโดมิเนียม,1442,1010000,,,ชลบุรี,U,2011-05-12T15:10:43.120Z
7210,บ้านเดี่ยว,,1020000,1890000,,ชลบุรี,U,2016-10-13T08:56:11.830Z
9247,บ้านเดี่ยว,,1020000,5500000,,ปราจีนบุรี,A,2017-11-28T16:15:40.443Z
7285,คอนโดมิเนียม,63,1024000,5250000,,ชลบุรี,A,2016-10-14T16:28:25.023Z
5553,คอนโดมิเนียม,2041,1029000,,47860.47,สมุทรปราการ,A,2015-06-12T09:52:19.470Z
7191,คอนโดมิเนียม,,1050000,,,ชลบุรี,A,2016-10-12T11:31:41.890Z
7503,คอนโดมิเนียม,72,1050000,,47727.27,ชลบุรี,A,2016-10-25T16:26:54.987Z
4955,คอนโดมิเนียม,,1050000,,,เชียงใหม่,A,2014-05-14T13:29:34.477Z
7699,คอนโดมิเนียม,120,1050000,,,เชียงใหม่,U,2016-11-02T16:16:32.067Z
6289,คอนโดมิเนียม,,1050000,,37500,นนทบุรี,A,2016-02-04T11:21:38.853Z
7077,บ้านเดี่ยว,137,1050000,3390000,,ระยอง,U,2016-10-07T15:11:56.750Z
6835,ทาวน์โฮม,90,1050000,1200000,,ระยอง,U,2016-09-29T09:43:37.760Z
3796,ทาวน์โฮม,,1050000,,,สมุทรสาคร,A,2013-05-13T10:14:03.590Z
4725,คอนโดมิเนียม,162,1064000,,,เชียงใหม่,A,2014-02-11T13:51:27.973Z
4692,คอนโดมิเนียม,377,1069000,,52660.1,กรุงเทพมหานคร,A,2014-01-30T13:55:05.983Z
6967,ทาวน์โฮม,79,1070000,1390000,,ชลบุรี,A,2016-10-04T16:29:39.103Z
6843,คอนโดมิเนียม,395,1070000,,,ชลบุรี,A,2016-09-29T11:39:51.847Z
3890,คอนโดมิเนียม,11,1070000,,40377.36,มหาสารคาม,A,2013-06-27T14:19:50.400Z
6269,คอนโดมิเนียม,158,1072000,,38285.71,กรุงเทพมหานคร,A,2016-01-19T17:07:35.810Z
6752,คอนโดมิเนียม,77,1080000,,50232.56,ขอนแก่น,A,2016-09-23T16:49:08.490Z
7477,คอนโดมิเนียม,79,1080000,,,ชลบุรี,A,2016-10-25T11:11:14.753Z
6777,บ้านเดี่ยว,,1080000,,,นครราชสีมา,A,2016-09-26T15:34:13.847Z
2354,คอนโดมิเนียม,768,1080000,,48000,นนทบุรี,U,2011-03-22T12:00:13.227Z
3897,คอนโดมิเนียม,667,1080000,,38571.43,สมุทรปราการ,A,2013-06-27T17:30:38.630Z
7907,คอนโดมิเนียม,388,1090000,,,กรุงเทพมหานคร,A,2016-11-16T13:25:13.403Z
7992,คอนโดมิเนียม,392,1090000,,46881.72,กรุงเทพมหานคร,A,2016-11-22T09:50:32.453Z
3345,คอนโดมิเนียม,660,1090000,,,ชลบุรี,U,2012-05-10T15:28:21.953Z
7148,คอนโดมิเนียม,44,1090000,1370000,,ชลบุรี,U,2016-10-11T11:45:23.060Z
6385,คอนโดมิเนียม,209,1090000,,44363.04,ชลบุรี,A,2016-04-22T13:40:17.243Z
3901,คอนโดมิเนียม,405,1090000,,,นครปฐม,A,2013-06-28T10:10:20.440Z
1724,คอนโดมิเนียม,1240,1090000,,,นนทบุรี,U,2011-05-04T15:48:36.420Z
930,ทาวน์โฮม,,1090000,,,ปทุมธานี,U,2009-10-09T00:00:00.000Z
2408,ทาวน์โฮม,,1090000,,,ปทุมธานี,U,2011-05-12T10:38:27.590Z
8625,ทาวน์โฮม,101,1090000,2057000,,ปทุมธานี,A,2017-05-05T14:52:49.563Z
8658,บ้านเดี่ยว,,1090000,3750000,,ระยอง,A,2017-05-26T11:13:17.740Z
1981,ทาวน์โฮม,,1090000,,,สมุทรปราการ,U,2010-05-06T00:00:00.000Z
2696,ทาวน์โฮม,,1090000,,,สมุทรปราการ,U,2011-05-16T17:08:59.577Z
2695,ทาวน์โฮม,,1090000,,,สมุทรปราการ,U,2011-05-16T17:08:59.577Z
3922,ทาวน์โฮม,,1090000,,,สมุทรปราการ,U,2013-07-05T09:43:10.170Z
4231,ทาวน์โฮม,,1090000,,,สมุทรปราการ,U,2013-10-15T11:08:12.653Z
8965,ทาวน์โฮม,,1090000,1290000,,สมุทรปราการ,A,2017-09-06T10:04:16.927Z
2676,ทาวน์โฮม,,1090000,,,สมุทรสาคร,U,2011-05-16T17:08:59.577Z
4668,คอนโดมิเนียม,518,1090005,,,ชลบุรี,A,2014-01-27T15:35:00.210Z
4991,ทาวน์โฮม,92,1099000,1200000,,นนทบุรี,U,2014-06-12T10:11:31.517Z
8011,คอนโดมิเนียม,56,1099000,1498000,,สมุทรสาคร,A,2016-11-22T15:34:58.327Z
8834,ทาวน์โฮม,404,1099000,1269000,,สมุทรสาคร,A,2017-08-04T15:37:19.083Z
2260,คอนโดมิเนียม,699,1100000,,,กรุงเทพมหานคร,U,2011-04-22T18:51:07.993Z
7104,คอนโดมิเนียม,677,1100000,,39285.71,ฉะเชิงเทรา,A,2016-10-10T13:29:33.240Z
5896,บ้านแฝด,463,1100000,5790000,,ชลบุรี,A,2015-10-30T14:50:46.457Z
5928,คอนโดมิเนียม,77,1100000,,37931.03,ชลบุรี,A,2015-11-03T16:18:48.767Z
